GID_0;NAME_0;GID_1;NAME_1;NL_NAME_1;GID_2;NAME_2;NL_NAME_2;GID_3;NAME_3;VARNAME_3;NL_NAME_3;TYPE_3;ENGTYPE_3;CC_3;HASC_3
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.1_1;Albeck;;;Gemeinde;Municipality;21001;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.2_1;Feldkirchen in Kärnten;;;Gemeinde;Municipality;21002;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.3_1;Glanegg;;;Gemeinde;Municipality;21003;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.4_1;Gnesau;;;Gemeinde;Municipality;21004;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.5_1;Himmelberg;;;Gemeinde;Municipality;21005;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.6_1;Ossiach;;;Gemeinde;Municipality;21006;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.7_1;Reichenau;;;Gemeinde;Municipality;21007;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.8_1;Sankt Urban;;;Gemeinde;Municipality;21008;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.9_1;Steindorf am Ossiacher See;;;Gemeinde;Municipality;21009;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.1_1;Feldkirchen;;AUT.2.1.10_1;Steuerberg;;;Gemeinde;Municipality;21010;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.1_1;Dellach;;;Gemeinde;Municipality;20302;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.2_1;Gitschtal;;;Gemeinde;Municipality;20320;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.3_1;Hermagor-Pressegger See;;;Gemeinde;Municipality;20305;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.4_1;Kirchbach;;;Gemeinde;Municipality;20306;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.5_1;Kötschach-Mauthen;;;Gemeinde;Municipality;20307;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.6_1;Lesachtal;;;Gemeinde;Municipality;20321;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.2_1;Hermagor;;AUT.2.2.7_1;Sankt Stefan im Gailtal;;;Gemeinde;Municipality;20316;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.4_1;Klagenfurt;;AUT.2.4.1_1;Klagenfurt am Wörthersee;;;Gemeinde;Municipality;20101;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.1_1;Ebenthal in Kärnten;;;Gemeinde;Municipality;20402;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.2_1;Feistritz im Rosental;;;Gemeinde;Municipality;20403;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.3_1;Ferlach;;;Gemeinde;Municipality;20405;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.4_1;Grafenstein;;;Gemeinde;Municipality;20409;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.5_1;Keutschach am See;;;Gemeinde;Municipality;20412;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.6_1;Köttmannsdorf;;;Gemeinde;Municipality;20414;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.7_1;Krumpendorf am Wörthersee;;;Gemeinde;Municipality;20415;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.8_1;Ludmannsdorf;;;Gemeinde;Municipality;20416;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.9_1;Magdalensberg;;;Gemeinde;Municipality;20442;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.10_1;Maria Rain;;;Gemeinde;Municipality;20417;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.11_1;Maria Saal;;;Gemeinde;Municipality;20418;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.12_1;Maria Wörth;;;Gemeinde;Municipality;20419;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.13_1;Moosburg;;;Gemeinde;Municipality;20421;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.14_1;Poggersdorf;;;Gemeinde;Municipality;20425;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.15_1;Pörtschach am Wörther See;;;Gemeinde;Municipality;20424;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.16_1;Sankt Margareten im Rosental;;;Gemeinde;Municipality;20428;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.17_1;Schiefling am Wörthersee;;;Gemeinde;Municipality;20432;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.18_1;Techelsberg am Wörther See;;;Gemeinde;Municipality;20435;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.3_1;Klagenfurt Land;;AUT.2.3.19_1;Zell;;;Gemeinde;Municipality;20441;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.1_1;Althofen;;;Gemeinde;Municipality;20501;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.2_1;Brückl;;;Gemeinde;Municipality;20502;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.3_1;Deutsch-Griffen;;;Gemeinde;Municipality;20503;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.4_1;Eberstein;;;Gemeinde;Municipality;20504;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.5_1;Frauenstein;;;Gemeinde;Municipality;20534;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.6_1;Friesach;;;Gemeinde;Municipality;20505;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.7_1;Glödnitz;;;Gemeinde;Municipality;20506;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.8_1;Gurk;;;Gemeinde;Municipality;20508;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.9_1;Guttaring;;;Gemeinde;Municipality;20509;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.10_1;Hüttenberg;;;Gemeinde;Municipality;20511;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.11_1;Kappel am Krappfeld;;;Gemeinde;Municipality;20512;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.12_1;Klein Sankt Paul;;;Gemeinde;Municipality;20513;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.13_1;Liebenfels;;;Gemeinde;Municipality;20515;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.14_1;Metnitz;;;Gemeinde;Municipality;20518;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.15_1;Micheldorf;;;Gemeinde;Municipality;20519;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.16_1;Mölbling;;;Gemeinde;Municipality;20520;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.17_1;Sankt Georgen am Längsee;;;Gemeinde;Municipality;20523;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.18_1;Sankt Veit an der Glan;;;Gemeinde;Municipality;20527;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.19_1;Straßburg;;;Gemeinde;Municipality;20530;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.5_1;Sankt Veit an der Glan;;AUT.2.5.20_1;Weitensfeld im Gurktal;;;Gemeinde;Municipality;20531;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.1_1;Bad Kleinkirchheim;;;Gemeinde;Municipality;20601;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.2_1;Baldramsdorf;;;Gemeinde;Municipality;20602;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.3_1;Berg im Drautal;;;Gemeinde;Municipality;20603;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.4_1;Dellach im Drautal;;;Gemeinde;Municipality;20604;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.5_1;Flattach;;;Gemeinde;Municipality;20607;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.6_1;Gmünd in Kärnten;;;Gemeinde;Municipality;20608;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.7_1;Greifenburg;;;Gemeinde;Municipality;20609;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.8_1;Großkirchheim;;;Gemeinde;Municipality;20605;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.9_1;Heiligenblut am Großglockner;;;Gemeinde;Municipality;20610;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.10_1;Irschen;;;Gemeinde;Municipality;20611;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.11_1;Kleblach-Lind;;;Gemeinde;Municipality;20613;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.12_1;Krems in Kärnten;;;Gemeinde;Municipality;20642;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.13_1;Lendorf;;;Gemeinde;Municipality;20616;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.14_1;Lurnfeld;;;Gemeinde;Municipality;20643;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.15_1;Mallnitz;;;Gemeinde;Municipality;20618;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.16_1;Malta;;;Gemeinde;Municipality;20619;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.17_1;Millstatt am See;;;Gemeinde;Municipality;20620;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.18_1;Mörtschach;;;Gemeinde;Municipality;20622;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.19_1;Mühldorf;;;Gemeinde;Municipality;20624;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.20_1;Oberdrauburg;;;Gemeinde;Municipality;20625;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.21_1;Obervellach;;;Gemeinde;Municipality;20627;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.22_1;Radenthein;;;Gemeinde;Municipality;20630;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.23_1;Rangersdorf;;;Gemeinde;Municipality;20631;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.24_1;Reißeck;;;Gemeinde;Municipality;20644;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.25_1;Rennweg am Katschberg;;;Gemeinde;Municipality;20632;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.26_1;Sachsenburg;;;Gemeinde;Municipality;20633;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.27_1;Seeboden am Millstätter See;;;Gemeinde;Municipality;20634;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.28_1;Spittal an der Drau;;;Gemeinde;Municipality;20635;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.29_1;Stall;;;Gemeinde;Municipality;20636;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.30_1;Steinfeld;;;Gemeinde;Municipality;20637;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.31_1;Trebesing;;;Gemeinde;Municipality;20638;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.32_1;Weißensee;;;Gemeinde;Municipality;20639;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.6_1;Spittal an der Drau;;AUT.2.6.33_1;Winklern;;;Gemeinde;Municipality;20640;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.8_1;Villach;;AUT.2.8.1_1;Villach;;;Gemeinde;Municipality;20201;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.1_1;Afritz am See;;;Gemeinde;Municipality;20701;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.2_1;Arnoldstein;;;Gemeinde;Municipality;20702;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.3_1;Arriach;;;Gemeinde;Municipality;20703;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.4_1;Bad Bleiberg;;;Gemeinde;Municipality;20705;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.5_1;Feistritz an der Gail;;;Gemeinde;Municipality;20707;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.6_1;Feld am See;;;Gemeinde;Municipality;20708;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.7_1;Ferndorf;;;Gemeinde;Municipality;20710;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.8_1;Finkenstein am Faaker See;;;Gemeinde;Municipality;20711;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.9_1;Fresach;;;Gemeinde;Municipality;20712;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.10_1;Hohenthurn;;;Gemeinde;Municipality;20713;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.11_1;Nötsch im Gailtal;;;Gemeinde;Municipality;20719;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.12_1;Paternion;;;Gemeinde;Municipality;20720;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.13_1;Rosegg;;;Gemeinde;Municipality;20721;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.14_1;Sankt Jakob im Rosental;;;Gemeinde;Municipality;20722;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.15_1;Stockenboi;;;Gemeinde;Municipality;20723;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.16_1;Treffen am Ossiacher See;;;Gemeinde;Municipality;20724;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.17_1;Velden am Wörther See;;;Gemeinde;Municipality;20725;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.18_1;Weißenstein;;;Gemeinde;Municipality;20726;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.7_1;Villach Land;;AUT.2.7.19_1;Wernberg;;;Gemeinde;Municipality;20727;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.1_1;Bleiburg;;;Gemeinde;Municipality;20801;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.2_1;Diex;;;Gemeinde;Municipality;20802;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.3_1;Eberndorf;;;Gemeinde;Municipality;20803;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.4_1;Eisenkappel-Vellach;;;Gemeinde;Municipality;20804;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.5_1;Feistritz ob Bleiburg;;;Gemeinde;Municipality;20805;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.6_1;Gallizien;;;Gemeinde;Municipality;20806;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.7_1;Globasnitz;;;Gemeinde;Municipality;20807;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.8_1;Griffen;;;Gemeinde;Municipality;20808;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.9_1;Neuhaus;;;Gemeinde;Municipality;20810;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.10_1;Ruden;;;Gemeinde;Municipality;20812;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.11_1;Sankt Kanzian am Klopeiner See;;;Gemeinde;Municipality;20813;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.12_1;Sittersdorf;;;Gemeinde;Municipality;20815;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.9_1;Völkermarkt;;AUT.2.9.13_1;Völkermarkt;;;Gemeinde;Municipality;20817;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.1_1;Bad St. Leonhard im Lavanttal;;;Gemeinde;Municipality;20901;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.2_1;Frantschach-St. Gertraud;;;Gemeinde;Municipality;20905;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.3_1;Lavamünd;;;Gemeinde;Municipality;20909;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.4_1;Preitenegg;;;Gemeinde;Municipality;20911;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.5_1;Reichenfels;;;Gemeinde;Municipality;20912;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.6_1;Sankt Andrä;;;Gemeinde;Municipality;20913;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.7_1;Sankt Georgen im Lavanttal;;;Gemeinde;Municipality;20914;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.8_1;Sankt Paul im Lavanttal;;;Gemeinde;Municipality;20918;
AUT;Austria;AUT.2_1;Kärnten;;AUT.2.10_1;Wolfsberg;;AUT.2.10.9_1;Wolfsberg;;;Gemeinde;Municipality;20923;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.1_1;Allhartsberg;;;Gemeinde;Municipality;30501;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.2_1;Amstetten;;;Gemeinde;Municipality;30502;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.3_1;Ardagger;;;Gemeinde;Municipality;30503;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.4_1;Aschbach-Markt;;;Gemeinde;Municipality;30504;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.5_1;Behamberg;;;Gemeinde;Municipality;30506;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.6_1;Biberbach;;;Gemeinde;Municipality;30507;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.7_1;Ennsdorf;;;Gemeinde;Municipality;30508;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.8_1;Ernsthofen;;;Gemeinde;Municipality;30509;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.9_1;Ertl;;;Gemeinde;Municipality;30510;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.10_1;Euratsfeld;;;Gemeinde;Municipality;30511;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.11_1;Ferschnitz;;;Gemeinde;Municipality;30512;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.12_1;Grein;;;Gemeinde;Municipality;41105;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.13_1;Haag;;;Gemeinde;Municipality;30514;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.14_1;Haidershofen;;;Gemeinde;Municipality;30515;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.15_1;Hollenstein an der Ybbs;;;Gemeinde;Municipality;30516;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.16_1;Kematen an der Ybbs;;;Gemeinde;Municipality;30517;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.17_1;Neuhofen an der Ybbs;;;Gemeinde;Municipality;30520;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.18_1;Neustadtl an der Donau;;;Gemeinde;Municipality;30521;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.19_1;Oed-Oehling;;;Gemeinde;Municipality;30522;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.20_1;Opponitz;;;Gemeinde;Municipality;30524;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.21_1;Sankt Georgen am Ybbsfelde;;;Gemeinde;Municipality;30527;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.22_1;Sankt Pantaleon-Erla;;;Gemeinde;Municipality;30529;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.23_1;Sankt Peter in der Au;;;Gemeinde;Municipality;30530;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.24_1;Sankt Ulrich bei Steyr;;;Gemeinde;Municipality;41514;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.25_1;Sankt Valentin;;;Gemeinde;Municipality;30531;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.26_1;Seitenstetten;;;Gemeinde;Municipality;30532;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.27_1;Sonntagberg;;;Gemeinde;Municipality;30533;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.28_1;St. Georgen am Reith;;;Gemeinde;Municipality;30526;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.29_1;Strengberg;;;Gemeinde;Municipality;30534;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.30_1;Viehdorf;;;Gemeinde;Municipality;30536;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.31_1;Wallsee-Sindelburg;;;Gemeinde;Municipality;30538;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.32_1;Weistrach;;;Gemeinde;Municipality;30539;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.33_1;Winklarn;;;Gemeinde;Municipality;30541;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.34_1;Wolfsbach;;;Gemeinde;Municipality;30542;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.35_1;Ybbsitz;;;Gemeinde;Municipality;30543;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.1_1;Amstetten;;AUT.3.1.36_1;Zeillern;;;Gemeinde;Municipality;30544;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.2_1;Baden;;AUT.3.2.1_1;Alland;;;Gemeinde;Municipality;30601;
AUT;Austria;AUT.3_1;Niederösterreich;;AUT.3.2_1;Baden;;AUT.3.2.2_1;Altenmarkt an der Triesting;;;Gemeinde;Municipality;30602;
